"","idno","formid","form_model","title","nation","year_start","year_end","repositoryid","created","changed","varcount","total_views","authoring_entity","total_downloads","rank","type","id","url","link_da","thumbnail","iso3c","status","source","study_type","meta_data_field","year"
"220","THA_2020_RNA-R2_v01_M",5,"remote","Multi-sector Rapid Needs Assessment and Post-Distribution Monitoring of Cash-Based Intervention October 2020, Round 2","Thailand",2020,2020,"central","2022-06-01T13:06:19+00:00","2022-06-01T13:06:19+00:00",262,59,"UN Refugee Agency (UNHCR)",11,1,"survey",10323,"https://catalog.ihsn.org/catalog/10323",NA,NA,"THA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2020"
"221","ZAF_2019_QLFS-Q2_v01_M",5,"remote","Quarterly Labour Force Survey 2019, Quarter 2","South Africa",2019,2019,"central","2021-01-16T02:50:31+00:00","2021-01-16T02:50:31+00:00",161,423,"Statistics South Africa",36,1,"survey",9262,"https://catalog.ihsn.org/catalog/9262",NA,NA,"ZAF","Completed","https://catalog.ihsn.org/catalog","Labor Force Survey [hh/lfs]","Study Type","2019"
"222","ZAF_2017_EGRSII-W2_v01_M",5,"remote","Early Grade Reading Study II 2017, Wave 2","South Africa",2017,2017,"central","2021-03-22T20:04:27+00:00","2021-03-22T20:04:27+00:00",447,820,"Stephen Taylor, Brahm Fleisch",0,1,"survey",9583,"https://catalog.ihsn.org/catalog/9583",NA,NA,"ZAF","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"223","LSO_2017_HECS-P2_v01_M",5,"remote","Household Energy Consumption Survey 2017, Phase 2","Lesotho",2017,2017,"central","2019-12-05T22:26:48+00:00","2019-12-05T22:26:48+00:00",915,1812,"Bureau of Statistics",56,1,"survey",8296,"https://catalog.ihsn.org/catalog/8296",NA,NA,"LSO","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"224","NGA_2017_FICARN_v01_M",5,"remote","Food Insecurity in Conflict Affected Regions in Nigeria 2017, Round 2","Nigeria",2017,2017,"central","2019-12-05T22:34:30+00:00","2019-12-05T22:34:30+00:00",1831,3139,"The World Bank, National Bureau of Statistics (NBS)",70,1,"survey",8396,"https://catalog.ihsn.org/catalog/8396",NA,NA,"NGA","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"225","SOM_2017_SHFS-W2_v02_M",5,"remote","Somali High Frequency Survey -  December 2017, Wave 2","Somalia",2017,2018,"afr","2018-09-19T20:10:34+00:00","2018-09-19T20:10:34+00:00",2369,11892,"Utz J. Pape",106,1,"survey",7625,"https://catalog.ihsn.org/catalog/7625",NA,NA,"SOM","Completed","https://catalog.ihsn.org/catalog","Other Household Survey","Study Type","2017/18"
"226","KEN_2016_HSN-P2_v01_M",5,"remote","Hunger Safety Net Programme Survey 2016, Phase 2","Kenya",2016,2016,"central","2021-01-16T02:46:41+00:00","2021-01-16T02:46:41+00:00",512,901,"Oxford Policy Management Limited",20,1,"survey",9205,"https://catalog.ihsn.org/catalog/9205",NA,NA,"KEN","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2016"
"227","SSD_2016_HFS-W2_v02_M",5,"remote","High Frequency Survey 2016, Wave 2","South Sudan",2016,2016,"central","2017-06-26T13:42:01+00:00","2017-06-26T13:42:01+00:00",757,4129,"Utz J. Pape",451,1,"survey",6964,"https://catalog.ihsn.org/catalog/6964",NA,NA,"SSD","Completed","https://catalog.ihsn.org/catalog","Other Household Survey","Study Type","2016"
"228","IDN_2014_IMK-Q2_v01-ID_M",5,"remote","Micro and Small Industry Survey 2014, Quarter 2","Indonesia",2014,2014,"central","2021-01-16T02:19:43+00:00","2021-01-16T02:19:43+00:00",136,313,"Sub Direktorat Statistik Industri Kecil dan Rumah Tangga",0,1,"survey",8610,"https://catalog.ihsn.org/catalog/8610",NA,NA,"IDN","Completed","https://catalog.ihsn.org/catalog","Enterprise Survey [en/oth]","Study Type","2014"
"229","NER_2014_ECVMA-II_v02_M",5,"remote","National Survey on Household Living Conditions and Agriculture 2014, Wave 2 Panel Data","Niger",2014,2015,"LSMS","2017-01-18T17:32:42+00:00","2019-03-29T22:42:46+00:00",2276,21576,"Survey and Census Division",2722,1,"survey",6779,"https://catalog.ihsn.org/catalog/6779",NA,NA,"NER","Completed","https://catalog.ihsn.org/catalog","Living Standards Measurement Study [hh/lsms]","Study Type","2014/15"
"230","ARM_2013_STEP-HH_v02_M",5,"remote","STEP Skills Measurement Household Survey 2013 (Wave 2)","Armenia",2013,2013,"central","2014-09-05T18:45:47+00:00","2019-03-29T20:30:22+00:00",1308,25191,"World Bank",3125,1,"survey",4779,"https://catalog.ihsn.org/catalog/4779",NA,NA,"ARM","Completed","https://catalog.ihsn.org/catalog","Other Household Survey","Study Type","2013"
"231","ARM_2013_STEP-EMP_v01_M",5,"remote","STEP Skills Measurement Employer Survey 2013 (Wave 2)","Armenia",2013,2013,"step","2016-05-03T21:02:03+00:00","2019-03-29T22:23:14+00:00",497,4834,"World Bank",1089,1,"survey",6524,"https://catalog.ihsn.org/catalog/6524",NA,NA,"ARM","Completed","https://catalog.ihsn.org/catalog","Sample survey data [ssd]","Data Kind","2013"
"232","MKD_2013_STEP-HH_v01_M",5,"remote","STEP Skills Measurement Household Survey 2013 (Wave 2)","Macedonia, FYR",2013,2013,"step","2016-05-03T21:02:34+00:00","2019-03-29T22:25:56+00:00",1317,4259,"World Bank",639,1,"survey",6537,"https://catalog.ihsn.org/catalog/6537",NA,NA,"MKD","Completed","https://catalog.ihsn.org/catalog","Other Household Survey","Study Type","2013"
"233","GEO_2013_STEP-HH_v02_M",5,"remote","STEP Skills Measurement Household Survey 2013 (Wave 2)","Georgia",2013,2013,"central","2014-09-05T18:48:13+00:00","2019-03-29T20:31:25+00:00",1301,17466,"World Bank",2120,1,"survey",4783,"https://catalog.ihsn.org/catalog/4783",NA,NA,"GEO","Completed","https://catalog.ihsn.org/catalog","Other Household Survey","Study Type","2013"
"234","GHA_2013_STEP-HH_v02_M",5,"remote","STEP Skills Measurement Household Survey 2013 (Wave 2)","Ghana",2013,2013,"central","2014-09-05T18:48:56+00:00","2019-03-29T20:31:39+00:00",1314,14626,"World Bank",2364,1,"survey",4784,"https://catalog.ihsn.org/catalog/4784",NA,NA,"GHA","Completed","https://catalog.ihsn.org/catalog","Other Household Survey","Study Type","2013"
"235","GHA_2013_GSPS_v01_M",5,"remote","Socioeconomic Panel Survey 2013-2014, Wave 2","Ghana",2013,2014,"central","2022-07-14T16:10:45+00:00","2022-07-14T16:11:32+00:00",3604,0,"Institute of Statistical, Social and Economic Research, ",0,1,"survey",10354,"https://catalog.ihsn.org/catalog/10354","https://datahub.isser.edu.gh/index.php/catalog/3",NA,"GHA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2013/14"
"236","IDN_2013_SPKT-Q2_v01-ID_M",5,"remote","Quarterly Construction Survey 2013, Quarter 2","Indonesia",2013,2013,"central","2021-01-16T02:20:21+00:00","2021-01-16T02:20:21+00:00",102,250,"Sub Direktorat Statistik Konstruksi",0,1,"survey",8645,"https://catalog.ihsn.org/catalog/8645",NA,NA,"IDN","Completed","https://catalog.ihsn.org/catalog","Enterprise Survey [en/oth]","Study Type","2013"
"237","KEN_2013_STEP-HH_v02_M",5,"remote","STEP Skills Measurement Household Survey 2013 (Wave 2)","Kenya",2013,2013,"central","2015-02-18T15:50:21+00:00","2019-03-29T21:44:11+00:00",1314,8377,"World Bank",1216,1,"survey",5567,"https://catalog.ihsn.org/catalog/5567",NA,NA,"KEN","Completed","https://catalog.ihsn.org/catalog","Other Household Survey","Study Type","2013"
"238","UGA_2013_SAGE-WOPS_v01_M",5,"remote","SAGE Well-Being of Older People Study 2013, Wave 2","Uganda",2013,2013,"central","2019-12-05T22:43:12+00:00","2019-12-05T22:43:12+00:00",954,1679,"Professor Janet Seeley",71,1,"survey",8483,"https://catalog.ihsn.org/catalog/8483",NA,NA,"UGA","Completed","https://catalog.ihsn.org/catalog","Other Household Health Survey [hh/hea]","Study Type","2013"
"239","GEO_2012_STEP-EMP_v01_M",5,"remote","STEP Skills Measurement Employer Survey 2012 (Wave 2)","Georgia",2012,2013,"step","2016-05-03T21:05:32+00:00","2019-03-29T22:25:23+00:00",493,2374,"World Bank",878,1,"survey",6595,"https://catalog.ihsn.org/catalog/6595",NA,NA,"GEO","Completed","https://catalog.ihsn.org/catalog","Sample survey data [ssd]","Data Kind","2012/13"
"240","ETH_2013_LFS_v01_M",6,"data_na","National Labour Force Survey 2013 (2005 E.C)","Ethiopia",2013,2013,"central","2015-03-13T15:01:07+00:00","2019-03-29T21:31:42+00:00",93,20565,"Centeral Statistical Agency",0,1,"survey",5870,"https://catalog.ihsn.org/catalog/5870",NA,NA,"ETH","Completed","https://catalog.ihsn.org/catalog","Labor Force Survey [hh/lfs]","Study Type","2013"
"241","ETH_2014_AgSS_v01_M",6,"data_na","Agricultural Sample Survey 2013-2014 (2006 E.C)","Ethiopia",2014,2014,"default","2018-09-19T19:57:18+00:00","2018-09-19T19:57:18+00:00",0,2570,"Central Statistical Agency (CSA)",15119,1,"survey",7377,"https://catalog.ihsn.org/catalog/7377",NA,NA,"ETH","Completed","https://catalog.ihsn.org/catalog","Agricultural Survey [ag/oth]","Study Type","2014"
"242","ETH_2015_AgSS_v01_M",6,"data_na","Agricultural Sample Survey 2014-2015 (2007 E.C)","Ethiopia",2015,2015,"default","2018-09-19T19:57:18+00:00","2018-09-19T19:57:18+00:00",0,3875,"Central Statistical Agency (CSA)",27565,1,"survey",7376,"https://catalog.ihsn.org/catalog/7376",NA,NA,"ETH","Completed","https://catalog.ihsn.org/catalog","Agricultural Survey [ag/oth]","Study Type","2015"
"243","WBG_2013_ESS_v01_M",5,"remote","Economic Surveys Series 2012","West Bank and Gaza",2013,2013,"central","2021-10-14T18:44:43+00:00","2021-10-14T18:44:43+00:00",112,368,"Palestinian Central Bureau of Statistics",35,1,"survey",9834,"https://catalog.ihsn.org/catalog/9834",NA,NA,"PSE","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2013"
"244","WBG_2013_FIS_v01_M",5,"remote","Finance and Insurance Survey 2012","West Bank and Gaza",2013,2013,"central","2021-10-14T18:44:44+00:00","2021-10-14T18:44:44+00:00",124,297,"Palestinian Central Bureau of Statistics",15,1,"survey",9835,"https://catalog.ihsn.org/catalog/9835",NA,NA,"PSE","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2013"
"245","ECU_2012_RAS_v01_M",5,"remote","Estadística de Recursos y Actividades de Salud 2012","Ecuador",2013,2013,"lac","2016-05-03T21:04:34+00:00","2019-03-29T22:23:47+00:00",1048,17729,"Instituto Nacional de Estadística y Censos (INEC)",1481,1,"survey",6571,"https://catalog.ihsn.org/catalog/6571",NA,NA,"ECU","Completed","https://catalog.ihsn.org/catalog","Demographic and Health Survey, Round 3  [hh/dhs-3]","Study Type","2013"
"246","ECU_2012_EIAEEP_v01_M",5,"remote","Encuesta de Información Ambiental Económica en Empresas Públicas 2012","Ecuador",2013,2013,"central","2015-03-13T15:07:07+00:00","2019-03-29T21:41:15+00:00",478,12819,"Instituto Nacional de Estadística y Censos (INEC)",1226,1,"survey",5943,"https://catalog.ihsn.org/catalog/5943",NA,NA,"ECU","Completed","https://catalog.ihsn.org/catalog","Encuesta Ambiental","Study Type","2013"
"247","MWI_2013_MRLS-R4_v01_M",5,"remote","Rural Livelihood Survey 2012-2013","Malawi",2013,2013,"central","2019-03-29T23:42:08+00:00","2019-03-29T23:42:08+00:00",2159,9352,"National Statistical Office (NSO)",0,1,"survey",7983,"https://catalog.ihsn.org/catalog/7983",NA,NA,"MWI","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2013"
"248","MWI_2013_MRLS-R3_v01_M",5,"remote","Rural Livelihood Survey 2012-2013","Malawi",2013,2013,"central","2019-03-29T23:42:01+00:00","2019-03-29T23:42:01+00:00",1114,4257,"National Statistical Office (NSO)",0,1,"survey",7982,"https://catalog.ihsn.org/catalog/7982",NA,NA,"MWI","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2013"
"249","MWI_2013_MRLS-R2_v01_M",5,"remote","Rural Livelihood Survey 2012-2013","Malawi",2013,2013,"central","2019-03-29T23:42:30+00:00","2019-03-29T23:42:30+00:00",1051,3605,"Malawi Government National Statistics Office",0,1,"survey",7985,"https://catalog.ihsn.org/catalog/7985",NA,NA,"MWI","Completed","https://catalog.ihsn.org/catalog","Living Standards Measurement Study","Study Type","2013"
"250","DZA_2012_MICS_v01_M",5,"remote","Enquête par Grappes à Indicateurs Multiples 2012-2013","Algeria",2012,2013,"central","2019-12-05T20:12:09+00:00","2019-12-05T20:12:09+00:00",822,5237,"Le Ministère de la Santé, de la Population et de la Réforme Hospitalière, Fonds des Nations Unies pour l'Enfance (UNICEF)",33,1,"survey",8134,"https://catalog.ihsn.org/catalog/8134",NA,NA,"DZA","Completed","https://catalog.ihsn.org/catalog","Multiple Indicator Cluster Survey - Round 4 [hh/mics-4]","Study Type","2012/13"
"251","EGY_2012_HIECS_v01_M",6,"data_na","Household Income, Expenditure and Consumption Survey 2012-2013","Egypt, Arab Rep.",2012,2013,"central","2014-12-22T15:39:24+00:00","2019-03-29T21:30:45+00:00",0,6829,"Central Agency for Public Mobilization and Statistics (CAPMAS)",3061,1,"survey",5326,"https://catalog.ihsn.org/catalog/5326",NA,NA,"EGY","Completed","https://catalog.ihsn.org/catalog","Income/Expenditure/Household Survey [hh/ies]","Study Type","2012/13"
"252","ARG_2013_WVS-W6_v01_M",5,"remote","World Values Survey 2012 - 2013, Wave 6","Argentina",2012,2013,"central","2021-01-16T02:35:41+00:00","2021-01-16T02:35:41+00:00",430,610,"Marita Carballo",27,1,"survey",9010,"https://catalog.ihsn.org/catalog/9010",NA,NA,"ARG","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2012/13"
"253","BGD_2012_MICS_v01_M",5,"remote","Multiple Indicator Cluster Survey 2012-2013","Bangladesh",2012,2013,"central","2016-01-29T18:34:26+00:00","2019-03-29T22:20:10+00:00",632,14075,"United Nations Children’s Fund, Bangladesh Bureau of Statistics",147,1,"survey",6497,"https://catalog.ihsn.org/catalog/6497",NA,NA,"BGD","Completed","https://catalog.ihsn.org/catalog","Multiple Indicator Cluster Survey - Round 5 [hh/mics-5]","Study Type","2012/13"
"254","KHM_2012_ES_v01_M",5,"remote","Enterprise Survey 2012","Cambodia",2012,2013,"central","2015-03-13T15:08:19+00:00","2019-03-29T21:43:39+00:00",578,9413,"World Bank, Asian Development Bank",597,1,"survey",5971,"https://catalog.ihsn.org/catalog/5971",NA,NA,"KHM","Completed","https://catalog.ihsn.org/catalog","Enterprise Survey [en/oth]","Study Type","2012/13"
"255","KHM_2012_InS_v01_M",5,"remote","Informal Survey 2012","Cambodia",2012,2013,"central","2015-03-13T15:08:24+00:00","2019-03-29T21:43:59+00:00",578,5223,"World Bank, Asian Development Bank",530,1,"survey",5972,"https://catalog.ihsn.org/catalog/5972",NA,NA,"KHM","Completed","https://catalog.ihsn.org/catalog","Enterprise Survey [en/oth]","Study Type","2012/13"
"256","CHN_2013_WVS-W6_v01_M",5,"remote","World Values Survey 2012 - 2013, Wave 6","China",2012,2013,"central","2021-01-16T02:36:07+00:00","2021-01-16T02:36:07+00:00",430,631,"Prof Shen Mingming, Wenfang Tang, Cheng-Tian Kuo, Pierre F. Landry, Mayling E. Birney, Dali Yang, Ming Yang, Jie Yan, Wan-Ying Yang, Hsin-hao Huang",38,1,"survey",9023,"https://catalog.ihsn.org/catalog/9023",NA,NA,"CHN","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2012/13"
"257","COL_2012_ENUT_v01_M",5,"remote","Encuesta Nacional de Uso del Tiempo 2012-2013","Colombia",2012,2013,"default","2017-10-10T09:23:07+00:00","2017-10-10T09:23:07+00:00",712,8770,"Dirección de Metodología y Producción Estadística - DIMPE",808,1,"survey",7172,"https://catalog.ihsn.org/catalog/7172",NA,NA,"COL","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2012/13"
"258","CRI_2012_ENIGH_v01_M",6,"data_na","Encuesta Nacional de Ingresos y Gastos de los Hogares 2012-2013","Costa Rica",2012,2013,"central","2015-03-13T15:03:20+00:00","2019-03-29T21:37:27+00:00",559,17144,"Instituto Nacional de Estadística y Censos (INEC)",3899,1,"survey",5894,"https://catalog.ihsn.org/catalog/5894",NA,NA,"CRI","Completed","https://catalog.ihsn.org/catalog","Income/Expenditure/Household Survey [hh/ies]","Study Type","2012/13"
"259","CRI_2012_CONST_v01_M",5,"remote","Estadísticas de la Construcción 2012, Construcciones realizadas por el sector privado durante el año 2012","Costa Rica",2012,2013,"central","2021-10-14T18:13:49+00:00","2021-10-14T18:13:49+00:00",24,185,"Instituto Nacional de Estadística y Censos, Área Estadísticas Continuas, Unidad Estadísticas Económicas",8,1,"survey",9651,"https://catalog.ihsn.org/catalog/9651",NA,NA,"CRI","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2012/13"
"260","ECA_2012_ESS-R6_v03_M",5,"remote","European Social Survey 2012, Round 6","ECA Region",2012,2013,"default","2018-09-19T19:53:54+00:00","2018-09-19T19:53:54+00:00",624,2011,"ESS European Research Infrastructure Consortium (ESS ERIC)",0,1,"survey",7338,"https://catalog.ihsn.org/catalog/7338",NA,NA,NA,"Completed","https://catalog.ihsn.org/catalog","Socio-Economic/Monitoring Survey [hh/sems]","Study Type","2012/13"
"261","ETH_2012_YLSSS-R2_v01_M",5,"remote","Young Lives: School Survey 2012-2013","Ethiopia",2012,2013,"afr","2016-06-28T17:12:22+00:00","2019-03-29T22:30:09+00:00",0,2857,"Boyden, J.",1006,1,"survey",6619,"https://catalog.ihsn.org/catalog/6619",NA,NA,"ETH","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2012/13"
"262","RUS_2012_RLMS-R21_v01_M",5,"remote","Russia Longitudinal Monitoring Survey - Higher School of Economics 2012","Russian Federation",2012,2013,"central","2015-07-07T19:50:52+00:00","2019-03-29T21:24:48+00:00",2635,21521,"National Research University Higher School of Economics, ZAO ""Demoscope"", Carolina Population Center",613,1,"survey",6211,"https://catalog.ihsn.org/catalog/6211",NA,NA,"RUS","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2012/13"
"263","GHA_2012_GLSS_v01_M",6,"data_na","Living Standards Survey VI 2012-2013","Ghana",2012,2013,"central","2014-12-22T15:40:57+00:00","2019-03-29T21:14:32+00:00",2503,103100,"Ghana Statistical Service",10081,1,"survey",5350,"https://catalog.ihsn.org/catalog/5350",NA,NA,"GHA","Completed","https://catalog.ihsn.org/catalog","Living Standards Measurement Study [hh/lsms]","Study Type","2012/13"
"264","HTI_2012_ECVMAS_v01_M",6,"data_na","Enquête sur les Conditions de Vie des Ménages après Séisme 2012","Haiti",2012,2013,"central","2014-12-22T15:42:19+00:00","2019-03-29T21:08:39+00:00",2285,60433,"Institut Haitien de Statistique et Informatique (IHSI)",4236,1,"survey",5360,"https://catalog.ihsn.org/catalog/5360",NA,NA,"HTI","Completed","https://catalog.ihsn.org/catalog","Integrated Survey (non-LSMS) [hh/is]","Study Type","2012/13"
"265","IDN_2012_AMS_v01-ID_M",5,"remote","Annual Manufacturing Survey 2012","Indonesia",2012,2013,"central","2021-01-16T02:20:56+00:00","2021-01-16T02:20:56+00:00",155,487,"Sub Direktorat Statistik Industri Besar dan Sedang",0,1,"survey",8674,"https://catalog.ihsn.org/catalog/8674",NA,NA,"IDN","Completed","https://catalog.ihsn.org/catalog","Enterprise Census [en/census]","Study Type","2012/13"
"266","IRQ_2012_IHSES_v01_M",5,"remote","Household Socio-Economic Survey 2012","Iraq",2012,2013,"central","2015-09-16T18:16:01+00:00","2015-09-16T18:16:01+00:00",1139,32927,"Organization for Statistics and Information Technology (COSIT), Kurdistan Regional Statistics Office (KRSO)",2517,1,"survey",6294,"https://catalog.ihsn.org/catalog/6294",NA,NA,"IRQ","Completed","https://catalog.ihsn.org/catalog","Socio-Economic/Monitoring Survey [hh/sems]","Study Type","2012/13"
"267","IRQ_2012_IHSES_v02_M",5,"remote","Household Socio-Economic Survey 2012","Iraq",2012,2013,"central","2019-03-29T22:09:30+00:00","2019-03-29T22:09:30+00:00",1137,5403,"Organization for Statistics and Information Technology (COSIT), Kurdistan Regional Statistics Office (KRSO)",0,1,"survey",7673,"https://catalog.ihsn.org/catalog/7673",NA,NA,"IRQ","Completed","https://catalog.ihsn.org/catalog","Socio-Economic/Monitoring Survey [hh/sems]","Study Type","2012/13"
"268","IRQ_2012_HHS_v01_M_v01_A_ERF",5,"remote","Household Health Survey 2012-2013, Economic Research Forum (ERF) Harmonization Data","Iraq",2012,2013,"central","2017-06-26T13:40:51+00:00","2017-06-26T13:40:51+00:00",228,3326,"Economic Research Forum, Central Statistical Organization (CSO), Kurdistan Regional Statistics Office (KRSO)",313,1,"survey",6937,"https://catalog.ihsn.org/catalog/6937",NA,NA,"IRQ","Completed","https://catalog.ihsn.org/catalog","Other Household Health Survey [hh/hea]","Study Type","2012/13"
